39.984702 116.318417 1224701584.000000
39.984490 116.308638 1224701885.000000
39.984019 116.298663 1224702315.000000
39.985039 116.303685 1224706427.000000
39.990325 116.310258 1224706807.000000
39.991188 116.315958 1224707052.000000
39.996725 116.322348 1224707417.000000
39.999769 116.324886 1224707692.000000
40.008995 116.321392 1224726745.000000
40.007699 116.319151 1224727756.000000
40.008669 116.319455 1224728476.000000
40.008962 116.322462 1224729896.000000
40.009328 116.320887 1224731472.000000
0.000372
