39.984702 116.318417 1224701584.000000
39.984688 116.318385 1224701600.000000
39.984655 116.318263 1224701605.000000
39.984539 116.317294 1224701625.000000
39.984606 116.317065 1224701630.000000
39.984523 116.315823 1224701665.000000
39.984501 116.314907 1224701685.000000
39.984532 116.314808 1224701690.000000
39.984427 116.314240 1224701705.000000
39.984501 116.313659 1224701720.000000
39.984618 116.314323 1224701725.000000
39.984708 116.313311 1224701750.000000
39.984641 116.312123 1224701780.000000
39.984628 116.311026 1224701810.000000
39.984616 116.310534 1224701825.000000
39.984698 116.310063 1224701835.000000
39.984540 116.309656 1224701855.000000
39.984490 116.308638 1224701885.000000
39.984491 116.307902 1224701910.000000
39.984488 116.307434 1224701930.000000
39.984427 116.307292 1224701935.000000
39.984466 116.306300 1224701965.000000
39.984456 116.306047 1224701970.000000
39.984356 116.304909 1224702000.000000
39.984349 116.304083 1224702020.000000
39.984437 116.303813 1224702030.000000
39.984342 116.303444 1224702040.000000
39.984380 116.302754 1224702060.000000
39.984303 116.302457 1224702070.000000
39.984379 116.301693 1224702090.000000
39.984276 116.300462 1224702120.000000
39.984283 116.299810 1224702140.000000
39.984312 116.299703 1224702150.000000
39.984140 116.299697 1224702160.000000
39.984258 116.299736 1224702170.000000
39.983790 116.299578 1224702180.000000
39.983639 116.299425 1224702200.000000
39.983641 116.299279 1224702210.000000
39.983353 116.299305 1224702230.000000
39.983276 116.299265 1224702260.000000
39.983675 116.299031 1224702280.000000
39.983533 116.298903 1224702290.000000
39.983590 116.298869 1224702295.000000
39.984045 116.298725 1224702310.000000
39.995777 116.286798 1224706087.000000
39.996832 116.285446 1224706092.000000
39.984397 116.299292 1224706122.000000
39.984499 116.299413 1224706132.000000
39.984410 116.299477 1224706142.000000
39.984518 116.299530 1224706152.000000
39.984488 116.299645 1224706157.000000
39.984460 116.299528 1224706167.000000
39.984532 116.299451 1224706182.000000
39.984493 116.299412 1224706217.000000
39.984498 116.299466 1224706222.000000
39.984638 116.299318 1224706232.000000
39.984789 116.299297 1224706247.000000
39.984743 116.299617 1224706262.000000
39.984671 116.299625 1224706267.000000
39.984733 116.299520 1224706277.000000
39.983841 116.299902 1224706282.000000
39.983842 116.300329 1224706292.000000
39.984246 116.300058 1224706307.000000
39.984723 116.300058 1224706322.000000
39.984859 116.300332 1224706337.000000
39.984953 116.302055 1224706387.000000
39.985009 116.303037 1224706412.000000
39.984993 116.304067 1224706437.000000
39.985038 116.304260 1224706447.000000
39.985031 116.304927 1224706467.000000
39.985169 116.305649 1224706487.000000
39.985170 116.306893 1224706522.000000
39.985184 116.307341 1224706532.000000
39.985260 116.307735 1224706547.000000
39.985218 116.308579 1224706567.000000
39.985202 116.309888 1224706602.000000
39.985282 116.309980 1224706607.000000
39.985840 116.309941 1224706627.000000
39.986174 116.310025 1224706642.000000
39.986611 116.309862 1224706657.000000
39.986793 116.309956 1224706667.000000
39.987591 116.310088 1224706697.000000
39.988111 116.310052 1224706717.000000
39.988397 116.309931 1224706727.000000
39.988772 116.309784 1224706742.000000
39.989519 116.310031 1224706772.000000
39.989838 116.310098 1224706787.000000
39.990406 116.310277 1224706812.000000
39.990693 116.310114 1224706827.000000
39.990689 116.310087 1224706875.000000
39.990793 116.310109 1224706887.000000
39.990873 116.310318 1224706897.000000
39.990969 116.311312 1224706927.000000
39.991055 116.312282 1224706952.000000
39.991035 116.313681 1224706987.000000
39.991095 116.314385 1224707007.000000
39.991215 116.315529 1224707037.000000
39.991188 116.315958 1224707052.000000
39.991208 116.316756 1224707072.000000
39.991179 116.318083 1224707102.000000
39.991132 116.318231 1224707107.000000
39.991187 116.319490 1224707137.000000
39.991382 116.321179 1224707182.000000
39.991368 116.321736 1224707197.000000
39.991401 116.322436 1224707222.000000
39.991591 116.322784 1224707232.000000
39.992365 116.322800 1224707257.000000
39.992883 116.322891 1224707277.000000
39.993077 116.322617 1224707287.000000
39.993429 116.322760 1224707297.000000
39.993796 116.322579 1224707312.000000
39.994055 116.322804 1224707317.000000
39.994276 116.322786 1224707327.000000
39.994810 116.322641 1224707342.000000
39.995852 116.322517 1224707377.000000
39.996234 116.322552 1224707392.000000
39.996632 116.322425 1224707407.000000
39.996725 116.322348 1224707417.000000
39.997277 116.322428 1224707432.000000
39.997592 116.322314 1224707437.000000
39.997988 116.322310 1224707452.000000
39.999078 116.322196 1224707487.000000
39.999607 116.322178 1224707507.000000
39.999603 116.322434 1224707517.000000
39.999568 116.323605 1224707552.000000
39.999581 116.323732 1224707562.000000
39.999653 116.324069 1224707567.000000
39.999646 116.324405 1224707577.000000
39.999676 116.324456 1224707597.000000
39.999651 116.324477 1224707612.000000
39.999703 116.324496 1224707642.000000
39.999506 116.324545 1224707652.000000
39.999567 116.324478 1224707662.000000
39.999538 116.324639 1224707672.000000
39.999769 116.324886 1224707692.000000
40.004775 116.320158 1224726145.000000
40.004783 116.320388 1224726150.000000
40.004879 116.321277 1224726180.000000
40.005250 116.321260 1224726195.000000
40.005621 116.321455 1224726205.000000
40.005883 116.321518 1224726215.000000
40.006974 116.321454 1224726250.000000
40.007235 116.321356 1224726260.000000
40.008170 116.321441 1224726290.000000
40.008782 116.321443 1224726310.000000
40.008843 116.321385 1224726315.000000
40.009011 116.321623 1224726340.000000
40.008921 116.321484 1224726560.000000
40.008481 116.322440 1224726585.000000
40.008496 116.322406 1224726590.000000
40.008880 116.321628 1224726595.000000
40.008980 116.321587 1224726600.000000
40.008958 116.321457 1224726620.000000
40.009025 116.321374 1224726635.000000
40.009081 116.321486 1224726650.000000
40.009072 116.321585 1224726675.000000
40.009083 116.321467 1224726680.000000
40.009065 116.321479 1224726695.000000
40.009105 116.321616 1224726710.000000
40.008995 116.321407 1224726725.000000
40.008995 116.321392 1224726745.000000
40.009235 116.321472 1224726750.000000
40.009280 116.321473 1224726770.000000
40.009187 116.321430 1224726781.000000
40.009008 116.321449 1224726796.000000
40.009017 116.321558 1224726806.000000
40.009009 116.321499 1224726831.000000
40.009024 116.321614 1224726861.000000
40.008997 116.321432 1224726871.000000
40.009074 116.321480 1224726891.000000
40.009386 116.322103 1224726936.000000
40.009319 116.322152 1224726951.000000
40.009399 116.322179 1224726961.000000
40.009270 116.322220 1224726986.000000
40.009351 116.321916 1224727324.000000
40.009331 116.321811 1224727334.000000
40.009316 116.321850 1224727349.000000
40.009428 116.320888 1224727419.000000
40.008854 116.321493 1224727424.000000
40.008874 116.321160 1224727434.000000
40.008786 116.321037 1224727444.000000
40.008574 116.320772 1224727484.000000
40.008362 116.320619 1224727504.000000
40.008281 116.320543 1224727519.000000
40.008121 116.320359 1224727539.000000
40.007826 116.320239 1224727574.000000
40.007834 116.320181 1224727594.000000
40.007661 116.319986 1224727604.000000
40.007621 116.319950 1224727614.000000
40.007468 116.319517 1224727634.000000
40.007517 116.319312 1224727681.000000
40.007663 116.319417 1224727721.000000
40.007661 116.319384 1224727731.000000
40.007699 116.319151 1224727756.000000
40.007272 116.319756 1224727766.000000
40.007395 116.319354 1224727786.000000
40.007575 116.319238 1224727806.000000
40.007288 116.319088 1224727831.000000
40.007416 116.319007 1224727851.000000
40.008215 116.318248 1224727901.000000
40.008015 116.318471 1224727911.000000
40.008289 116.318251 1224727936.000000
40.008276 116.318339 1224727946.000000
40.007954 116.318639 1224727961.000000
40.007835 116.318706 1224727976.000000
40.007717 116.318842 1224727981.000000
40.007721 116.318792 1224727991.000000
40.008019 116.318455 1224728016.000000
40.006977 116.319607 1224728061.000000
40.007203 116.319334 1224728066.000000
40.007611 116.318793 1224728081.000000
40.007966 116.318540 1224728091.000000
40.007399 116.319120 1224728106.000000
40.007619 116.319094 1224728131.000000
40.007905 116.318690 1224728166.000000
40.007878 116.318784 1224728291.000000
40.007616 116.318863 1224728296.000000
40.007981 116.318788 1224728316.000000
40.008055 116.318753 1224728331.000000
40.008306 116.318941 1224728341.000000
40.008300 116.318936 1224728351.000000
40.007645 116.319454 1224728356.000000
40.007612 116.319403 1224728371.000000
40.008369 116.319618 1224728411.000000
40.008601 116.319482 1224728436.000000
40.008669 116.319455 1224728476.000000
40.006747 116.318549 1224728795.000000
40.006722 116.318548 1224728835.000000
40.006724 116.318625 1224728845.000000
40.006745 116.318817 1224728850.000000
40.006721 116.318965 1224728860.000000
40.006849 116.319286 1224728880.000000
40.006791 116.319398 1224728895.000000
40.006872 116.319419 1224728905.000000
40.006975 116.319294 1224728915.000000
40.007457 116.319674 1224728925.000000
40.007479 116.319695 1224728935.000000
40.007621 116.319834 1224728950.000000
40.007660 116.320119 1224728970.000000
