39.984702 116.318417 1224701584.000000
39.984608 116.317761 1224701615.000000
39.984606 116.317065 1224701630.000000
39.984523 116.315823 1224701665.000000
39.984427 116.314240 1224701705.000000
39.984501 116.313659 1224701720.000000
39.984618 116.314323 1224701725.000000
39.984677 116.312746 1224701765.000000
39.984631 116.311569 1224701795.000000
39.984616 116.310534 1224701825.000000
39.984540 116.309656 1224701855.000000
39.984490 116.308638 1224701885.000000
39.984488 116.307434 1224701930.000000
39.984462 116.306486 1224701960.000000
39.984412 116.305682 1224701980.000000
39.984356 116.304909 1224702000.000000
39.984349 116.304083 1224702020.000000
39.984342 116.303444 1224702040.000000
39.984303 116.302457 1224702070.000000
39.984344 116.300877 1224702110.000000
39.984252 116.300156 1224702130.000000
39.984312 116.299703 1224702150.000000
39.984258 116.299736 1224702170.000000
39.983790 116.299578 1224702180.000000
39.983641 116.299279 1224702210.000000
39.983353 116.299305 1224702230.000000
39.983276 116.299265 1224702260.000000
39.983533 116.298903 1224702290.000000
39.995777 116.286798 1224706087.000000
39.996832 116.285446 1224706092.000000
39.984397 116.299292 1224706122.000000
39.984410 116.299477 1224706142.000000
39.984518 116.299530 1224706152.000000
39.984540 116.299523 1224706162.000000
39.984498 116.299466 1224706222.000000
39.984789 116.299297 1224706247.000000
39.984733 116.299520 1224706277.000000
39.983841 116.299902 1224706282.000000
39.983842 116.300329 1224706292.000000
39.984723 116.300058 1224706322.000000
39.984859 116.300332 1224706337.000000
39.984953 116.302055 1224706387.000000
39.984993 116.304067 1224706437.000000
39.985031 116.304927 1224706467.000000
39.985169 116.305649 1224706487.000000
39.985170 116.306893 1224706522.000000
39.985260 116.307735 1224706547.000000
39.985221 116.309152 1224706582.000000
39.985282 116.309980 1224706607.000000
39.986051 116.310034 1224706637.000000
39.986793 116.309956 1224706667.000000
39.988111 116.310052 1224706717.000000
39.988397 116.309931 1224706727.000000
39.989287 116.309905 1224706762.000000
39.989762 116.310024 1224706782.000000
39.990406 116.310277 1224706812.000000
39.990696 116.310111 1224706832.000000
39.990837 116.310205 1224706892.000000
39.990969 116.311312 1224706927.000000
39.991058 116.312473 1224706957.000000
39.991035 116.313681 1224706987.000000
39.991148 116.315193 1224707027.000000
39.991191 116.315790 1224707047.000000
39.991183 116.317452 1224707087.000000
39.991132 116.318231 1224707107.000000
39.991187 116.319490 1224707137.000000
39.991389 116.321583 1224707192.000000
39.991401 116.322436 1224707222.000000
39.992365 116.322800 1224707257.000000
39.992883 116.322891 1224707277.000000
39.993429 116.322760 1224707297.000000
39.994055 116.322804 1224707317.000000
39.994810 116.322641 1224707342.000000
39.995718 116.322520 1224707372.000000
39.996234 116.322552 1224707392.000000
39.996645 116.322412 1224707412.000000
39.997277 116.322428 1224707432.000000
39.997988 116.322310 1224707452.000000
39.998895 116.322254 1224707482.000000
39.999607 116.322178 1224707507.000000
39.999568 116.323605 1224707552.000000
39.999581 116.323732 1224707562.000000
39.999646 116.324405 1224707577.000000
39.999641 116.324510 1224707602.000000
39.999703 116.324496 1224707642.000000
39.999567 116.324478 1224707662.000000
39.999769 116.324886 1224707692.000000
40.004775 116.320158 1224726145.000000
40.004799 116.320545 1224726155.000000
40.004962 116.321318 1224726185.000000
40.005250 116.321260 1224726195.000000
40.006051 116.321521 1224726220.000000
40.007122 116.321396 1224726255.000000
40.007715 116.321414 1224726275.000000
40.008782 116.321443 1224726310.000000
40.009026 116.321564 1224726335.000000
40.008921 116.321484 1224726560.000000
40.008496 116.322406 1224726590.000000
40.008880 116.321628 1224726595.000000
40.008971 116.321436 1224726625.000000
40.009030 116.321397 1224726640.000000
40.009072 116.321585 1224726675.000000
40.009080 116.321442 1224726685.000000
40.009105 116.321616 1224726710.000000
40.008995 116.321392 1224726745.000000
40.009235 116.321472 1224726750.000000
40.009098 116.321437 1224726786.000000
40.008993 116.321501 1224726801.000000
40.008999 116.321537 1224726821.000000
40.009013 116.321522 1224726841.000000
40.008995 116.321455 1224726876.000000
40.009101 116.321530 1224726896.000000
40.009344 116.321952 1224726926.000000
40.009353 116.322135 1224726946.000000
40.009399 116.322179 1224726961.000000
40.009270 116.322220 1224726986.000000
40.009316 116.321850 1224727349.000000
40.009428 116.320888 1224727419.000000
40.008854 116.321493 1224727424.000000
40.008852 116.321109 1224727439.000000
40.008612 116.320830 1224727474.000000
40.008362 116.320619 1224727504.000000
40.008129 116.320418 1224727534.000000
40.007947 116.320238 1224727564.000000
40.007817 116.320230 1224727589.000000
40.007661 116.319986 1224727604.000000
40.007468 116.319517 1224727634.000000
40.007524 116.319357 1224727671.000000
40.007610 116.319355 1224727701.000000
40.007661 116.319384 1224727731.000000
40.007699 116.319151 1224727756.000000
40.007272 116.319756 1224727766.000000
40.007395 116.319354 1224727786.000000
40.007575 116.319238 1224727806.000000
40.007298 116.319036 1224727841.000000
40.007627 116.318775 1224727866.000000
40.008215 116.318248 1224727901.000000
40.008015 116.318471 1224727911.000000
40.008289 116.318251 1224727936.000000
40.008184 116.318474 1224727951.000000
40.007867 116.318699 1224727971.000000
40.007717 116.318842 1224727981.000000
40.008019 116.318455 1224728016.000000
40.006977 116.319607 1224728061.000000
40.007504 116.318956 1224728076.000000
40.007966 116.318540 1224728091.000000
40.007399 116.319120 1224728106.000000
40.007648 116.319041 1224728136.000000
40.007905 116.318690 1224728166.000000
40.007878 116.318784 1224728291.000000
40.007616 116.318863 1224728296.000000
40.008009 116.318763 1224728321.000000
40.008237 116.318816 1224728336.000000
40.008300 116.318936 1224728351.000000
40.007645 116.319454 1224728356.000000
40.007694 116.319429 1224728376.000000
40.008421 116.319597 1224728416.000000
40.008640 116.319488 1224728456.000000
40.006747 116.318549 1224728795.000000
40.006724 116.318625 1224728845.000000
40.006785 116.319175 1224728870.000000
40.006872 116.319419 1224728905.000000
40.006975 116.319294 1224728915.000000
40.007457 116.319674 1224728928.000000
40.007634 116.319966 1224728960.000000
40.007819 116.320364 1224728990.000000
40.008125 116.320486 1224729020.000000
40.008418 116.320872 1224729055.000000
40.008724 116.321395 1224729095.000000
40.008864 116.321766 1224729135.000000
40.008814 116.322311 1224729180.000000
40.008765 116.323690 1224729876.000000
40.008786 116.322741 1224729886.000000
40.009107 116.322177 1224729911.000000
40.008827 116.321784 1224729936.000000
40.008945 116.321551 1224729971.000000
40.008851 116.321485 1224731302.000000
40.008607 116.321862 1224731362.000000
40.008652 116.322251 1224731367.000000
40.009064 116.321326 1224731447.000000
40.009328 116.320887 1224731472.000000
0.011230
